Filename,Original Contigs,After Filtering,GC Content (%),Avg Length,Status
GCA_000743315.1_LigRhi1.0_genomic.fna,1338,892,53.30,35219.6,KEPT
GCA_000977685.2_Sc_YJM1415_v1_genomic.fna,18,18,38.67,718561.2,KEPT
GCA_013623555.1_ASM1362355v1_genomic.fna,1085,927,49.08,43954.7,KEPT
GCA_001675625.1_ASM167562v1_genomic.fna,1787,673,49.54,63734.8,KEPT
GCA_019434395.1_Coph_MacrARSEF324_H2_v1.0_genomic.fna,564,563,43.62,69652.1,KEPT
GCA_009650635.1_ASM965063v1_genomic.fna,11,11,50.95,3060980.6,KEPT
GCA_020284165.1_ASM2028416v1_genomic.fna,109,100,46.38,311691.1,KEPT
GCA_000320785.2_RHOziaDV1.0_genomic.fna,94,73,61.93,276476.2,KEPT
GCA_000349525.1_BcDW1_genomic.fna,454,392,41.99,107351.1,KEPT
GCA_013180165.1_ASM1318016v1_genomic.fna,380,117,39.89,101074.6,KEPT
GCA_014898675.1_191101_athtb5_1.0_genomic.fna,1682,1458,51.51,51114.4,KEPT
GCA_009194645.1_YarliYlCW001_genomic.fna,142,136,49.02,148651.0,KEPT
GCA_018850235.1_ASM1885023v1_genomic.fna,12217,4857,49.25,12541.1,KEPT
GCA_013618375.1_ASM1361837v1_genomic.fna,799,592,48.33,61470.2,KEPT
GCA_014825535.1_ASM1482553v1_genomic.fna,2031,367,63.95,56636.8,KEPT
GCA_000977565.2_Sc_YJM1399_v1_genomic.fna,17,17,38.40,735845.1,KEPT
GCA_905109905.1_Assembly_of_M.oryzae_isolate_EG308_genome_genomic.fna,5528,1089,50.59,36274.6,KEPT
GCA_013179955.1_ASM1317995v1_genomic.fna,1092,430,40.06,26760.6,KEPT
GCA_003272975.1_ASM327297v1_genomic.fna,57,39,37.68,299717.3,KEPT
GCA_019039335.1_ASM1903933v1_genomic.fna,7,7,45.20,1770532.4,KEPT
GCA_003497895.1_ASM349789v1_genomic.fna,992,540,50.00,69669.0,KEPT
GCA_017310585.1_ASM1731058v1_genomic.fna,8,8,46.12,4066439.4,KEPT
GCA_007844265.1_ASM784426v1_genomic.fna,9,9,48.74,2557604.9,KEPT
GCA_009684955.1_AoryTK9_1.0_genomic.fna,178,158,47.28,240804.5,KEPT
GCA_013179935.1_ASM1317993v1_genomic.fna,3686,891,40.35,12467.1,KEPT
GCA_000447455.1_Cand_albi_A123_V1_genomic.fna,75,62,33.05,229419.5,KEPT
GCA_003707935.2_ASM370793v2_genomic.fna,158,38,43.08,320529.2,KEPT
GCA_019039575.1_ASM1903957v1_genomic.fna,7,7,45.20,1766880.7,KEPT
GCA_001618735.1_Ct130851v1_genomic.fna,476,331,52.64,160580.4,KEPT
GCA_013396295.1_ASM1339629v1_genomic.fna,793,583,48.67,60870.9,KEPT
GCA_019843635.1_ASM1984363v1_genomic.fna,1585,1375,48.84,32584.3,KEPT
GCA_004154815.1_ASM415481v1_genomic.fna,339,248,51.12,135868.7,KEPT
GCA_000147375.2_WaNRRLY366_v02_genomic.fna,1932,470,33.64,39310.5,KEPT
GCA_013180125.1_ASM1318012v1_genomic.fna,833,53,39.99,204041.8,KEPT
GCA_003016185.1_ASM301618v1_genomic.fna,1923,1427,52.01,25891.4,KEPT
GCA_004154845.1_ASM415484v1_genomic.fna,788,393,51.12,90475.6,KEPT
GCA_002286715.1_ASM228671v1_genomic.fna,425,253,54.70,125693.9,KEPT
GCA_015039465.1_Corgl3_genomic.fna,769,541,43.21,79574.2,KEPT
GCA_014851355.1_ASM1485135v1_genomic.fna,890,435,50.95,99331.9,KEPT
GCA_001662645.1_ASM166264v1_genomic.fna,856,747,49.11,44270.1,KEPT
GCA_004916875.1_ASM491687v1_genomic.fna,3417,1527,42.02,27704.7,KEPT
GCA_002335585.1_JCM_11166_v001_genomic.fna,12,12,60.98,1435487.2,KEPT
GCA_020573725.1_ASM2057372v1_genomic.fna,1089,201,50.34,188544.9,KEPT
GCA_009665995.1_ASM966599v1_genomic.fna,3050,489,39.01,45661.6,KEPT
GCA_010883545.1_ASM1088354v1_genomic.fna,68,53,51.40,507122.5,KEPT
GCA_002937425.1_ASM293742v1_genomic.fna,62,62,51.98,676663.8,KEPT
GCA_001020605.1_Schpa1_genomic.fna,1291,1075,49.32,40975.6,KEPT
GCA_012184315.1_ASM1218431v1_genomic.fna,281,145,44.99,263851.8,KEPT
GCA_019190165.1_ASM1919016v1_genomic.fna,850,633,47.72,57534.7,KEPT
GCA_015500005.1_UCR_HligNRRL2525_1.0_genomic.fna,4029,2989,40.74,11492.7,KEPT
GCA_019190965.1_ASM1919096v1_genomic.fna,172,116,60.55,172037.2,KEPT
GCA_009932455.1_ASM993245v1_genomic.fna,524,208,45.30,40397.0,KEPT
GCA_002924675.1_ASM292467v1_genomic.fna,4481,1929,49.35,19903.5,KEPT
GCA_017864975.1_ASM1786497v1_genomic.fna,261,156,38.09,73885.3,KEPT
GCA_015849275.1_UCR_MambNRRL28271_1.0_genomic.fna,2033,1499,50.00,23128.0,KEPT
GCA_009804605.1_ASM980460v1_genomic.fna,392,333,49.25,113100.6,KEPT
GCA_019189665.1_ASM1918966v1_genomic.fna,172,118,60.55,169111.3,KEPT
GCA_013180645.1_ASM1318064v1_genomic.fna,6283,3623,40.28,3603.5,KEPT
GCA_016806815.1_ASM1680681v1_genomic.fna,7,7,51.21,4970664.7,KEPT
GCA_003708655.1_ASM370865v1_genomic.fna,303,125,41.11,121122.0,KEPT
GCA_004141715.1_FoN_N139_v1_genomic.fna,4349,2211,47.74,25127.3,KEPT
GCA_017866275.1_ASM1786627v1_genomic.fna,368,175,38.07,65581.6,KEPT
GCA_003206195.1_ASM320619v1_genomic.fna,3274,2129,47.32,12534.9,KEPT
GCA_014849765.1_ASM1484976v1_genomic.fna,3392,2558,51.44,16498.8,KEPT
GCA_018346805.1_ASM1834680v1_genomic.fna,17,17,47.99,2156494.5,KEPT
GCA_015708815.1_ASM1570881v1_genomic.fna,353,116,44.45,157341.5,KEPT
GCA_000977085.2_Sc_YJM1311_v1_genomic.fna,18,18,38.48,697178.8,KEPT
GCA_014850165.1_ASM1485016v1_genomic.fna,1714,1001,50.48,44266.8,KEPT
GCA_001630475.1_Sisni1_genomic.fna,230,182,48.68,189387.8,KEPT
GCA_014325015.1_ASM1432501v1_genomic.fna,1253,883,47.28,57095.5,KEPT
GCA_003276395.1_ASM327639v1_genomic.fna,69,35,37.82,334124.3,KEPT
GCA_004154885.1_ASM415488v1_genomic.fna,873,472,47.93,80773.0,KEPT
GCA_004802665.1_ASM480266v1_genomic.fna,1328,1302,48.67,28290.4,KEPT
GCA_012977765.1_ASM1297776v1_genomic.fna,1090,861,48.23,50624.9,KEPT
GCA_905219635.1_AG4-RS23_genomic.fna,4504,3601,48.25,11630.0,KEPT
GCA_013265705.1_ASM1326570v1_genomic.fna,3762,657,39.78,16971.3,KEPT
GCA_020736895.1_ASM2073689v1_genomic.fna,286,255,47.81,143806.2,KEPT
GCA_003275955.1_ASM327595v1_genomic.fna,64,28,37.97,421629.8,KEPT
GCA_011036855.1_ASM1103685v1_genomic.fna,1635,1072,47.26,48232.2,KEPT
GCA_000568055.1_p301_genomic.fna,27,26,37.65,439306.8,KEPT
GCA_900092665.1_ERS1230299_genomic.fna,110,89,54.18,479092.7,KEPT
GCA_009833065.1_ASM983306v1_genomic.fna,104,93,60.36,446603.0,KEPT
GCA_003550305.1_ASM355030v1_genomic.fna,2571,574,25.83,16479.0,KEPT
GCA_000977475.3_Sc_YJM1387_v1_genomic.fna,17,17,38.63,754178.3,KEPT
GCA_001737755.2_ASM173775v2_genomic.fna,75,25,37.68,429840.4,KEPT
GCA_009829355.1_ASM982935v1_genomic.fna,1912,1653,55.11,27245.3,KEPT
GCA_010232095.1_ASM1023209v1_genomic.fna,10,10,51.97,911935.8,KEPT
GCA_017657095.1_ASM1765709v1_genomic.fna,891,891,48.24,40984.4,KEPT
GCA_019431265.1_ASM1943126v1_genomic.fna,18,18,40.07,679318.6,KEPT
GCA_019054785.1_ASM1905478v1_genomic.fna,82,82,48.13,482253.5,KEPT
GCA_016748045.1_ASM1674804v1_genomic.fna,583,206,49.52,149886.7,KEPT
GCA_009193115.1_UBA_Ckiku_1.0_genomic.fna,136,114,53.00,291068.9,KEPT
GCA_001599955.1_JCM_3780_assembly_v001_genomic.fna,69,58,49.82,359001.7,KEPT
GCA_002006585.1_ASM200658v1_genomic.fna,7,7,51.08,4988932.6,KEPT
GCA_003206765.1_ASM320676v1_genomic.fna,5296,3818,47.41,8033.2,KEPT
GCA_009193645.1_Asppsen1_genomic.fna,374,318,48.44,118427.0,KEPT
GCA_009829805.1_ASM982980v1_genomic.fna,403,387,54.67,111084.5,KEPT
GCA_020501995.1_ASM2050199v1_genomic.fna,2480,751,49.55,38511.8,KEPT
GCA_018219525.1_ASM1821952v1_genomic.fna,45,45,48.32,801339.0,KEPT
GCA_002374535.1_ASM237453v1_genomic.fna,867,173,44.84,90014.9,KEPT
GCA_000966635.1_Fus_gra_233423_v1_genomic.fna,869,408,48.12,88081.4,KEPT
GCA_008802755.1_ASM880275v1_genomic.fna,148,121,34.33,97051.6,KEPT
GCA_013623515.1_ASM1362351v1_genomic.fna,3457,2672,53.16,14826.5,KEPT
GCA_009802575.1_ASM980257v1_genomic.fna,418,300,46.71,165969.1,KEPT
GCA_001740075.1_ASM174007v1_genomic.fna,395,46,37.30,243058.0,KEPT
GCA_001752625.1_ASM175262v1_genomic.fna,18,17,62.69,1196380.5,KEPT
GCA_001008035.1_Atex_B6155_v1_genomic.fna,2630,237,50.09,114677.4,KEPT
GCA_013618265.1_ASM1361826v1_genomic.fna,5413,4063,55.18,8767.2,KEPT
GCA_009803255.1_ASM980325v1_genomic.fna,596,428,48.73,101626.3,KEPT
GCA_000597585.1_DAOM197198w_N33nuc_v1_genomic.fna,14540,11023,27.57,6100.8,KEPT
GCA_006352305.1_ASM635230v1_genomic.fna,16,16,53.47,1358951.1,KEPT
GCA_016880835.1_ASM1688083v1_genomic.fna,26805,17286,43.99,5721.6,KEPT
GCA_011420415.1_ASM1142041v1_genomic.fna,68,63,47.46,596198.9,KEPT
GCA_000975885.2_Sc_YJM320_v1_genomic.fna,18,18,38.85,748669.4,KEPT
GCA_020087025.1_ASM2008702v1_genomic.fna,399,354,58.48,63214.8,KEPT
GCA_001739575.1_ASM173957v1_genomic.fna,430,36,37.56,295847.5,KEPT
GCA_002995455.1_Bonito1a_Rhifus_1.0_genomic.fna,28618,7042,48.01,3288.6,KEPT
GCA_001890905.1_Aspac1_genomic.fna,660,260,50.87,134964.6,KEPT
GCA_902712195.3_Cau_1913_a_genomic.fna,101,71,44.54,160812.6,KEPT
GCA_010093895.1_Myrdu1_genomic.fna,16,16,52.21,1605315.3,KEPT
GCA_001739625.1_ASM173962v1_genomic.fna,542,37,37.45,253041.2,KEPT
GCA_017867555.1_ASM1786755v1_genomic.fna,785,269,38.00,42388.4,KEPT
GCA_003693515.1_ASM369351v1_genomic.fna,241,194,54.28,146997.0,KEPT
GCA_013423265.1_ASM1342326v1_genomic.fna,185,185,48.20,259212.9,KEPT
GCA_009686665.1_AoryTK28_1.0_genomic.fna,90,80,47.19,476742.4,KEPT
GCA_013623735.1_ASM1362373v1_genomic.fna,2987,2338,48.40,18582.0,KEPT
GCA_001466635.1_ASM146663v1_genomic.fna,196,178,38.49,81504.6,KEPT
GCA_001657455.1_ASM165745v1_genomic.fna,2380,463,34.99,29976.6,KEPT
GCA_020574265.1_ASM2057426v1_genomic.fna,397,95,50.55,383363.5,KEPT
GCA_902500955.1_C3-22_genomic.fna,934,873,59.79,69937.9,KEPT
GCA_002156615.1_ASM215661v1_genomic.fna,42,29,50.11,900417.4,KEPT
GCA_014324625.1_ASM1432462v1_genomic.fna,1272,805,47.34,63308.8,KEPT
GCA_900044065.1_Genome_assembly_version_1_genomic.fna,254,127,48.01,354630.0,KEPT
GCA_003705295.1_ASM370529v1_genomic.fna,1194,452,44.45,35858.5,KEPT
GCA_000798795.1_ASM79879v1_genomic.fna,6350,4599,38.80,10462.7,KEPT
GCA_001600535.1_JCM_30696_assembly_v001_genomic.fna,39,31,48.09,696159.6,KEPT
GCA_002249805.1_ASM224980v1_genomic.fna,734,489,53.68,104853.2,KEPT
GCA_020360975.1_ASM2036097v1_genomic.fna,40,40,46.50,2045306.2,KEPT
GCA_020568935.1_ASM2056893v1_genomic.fna,922,147,50.24,252714.7,KEPT
GCA_017866565.1_ASM1786656v1_genomic.fna,375,197,38.06,58032.2,KEPT
GCA_000769245.1_ASM76924v1_genomic.fna,106,39,38.17,291028.6,KEPT
GCA_001737745.2_ASM173774v2_genomic.fna,112,28,37.85,392994.9,KEPT
GCA_019632305.1_Tulasn403_1.0_genomic.fna,2963,2623,51.30,9864.2,KEPT
GCA_003273405.1_ASM327340v1_genomic.fna,67,35,37.89,331518.8,KEPT
GCA_003977725.1_FolCA3_D11_v1_genomic.fna,39,39,47.83,1468768.7,KEPT
GCA_018345635.1_ASM1834563v1_genomic.fna,89,89,48.57,406738.8,KEPT
GCA_000260215.2_FO_PHW808_V1_genomic.fna,2552,2122,47.80,24400.6,KEPT
GCA_003277485.1_ASM327748v1_genomic.fna,53,36,37.81,324001.0,KEPT
GCA_000773725.1_Cand_albi_P78048_V1_genomic.fna,59,48,32.87,280592.8,KEPT
GCA_003270535.1_ASM327053v1_genomic.fna,98,38,37.88,305831.7,KEPT
GCA_001740565.1_ASM174056v1_genomic.fna,225,35,37.28,308172.9,KEPT
GCA_002917015.1_ASM291701v1_genomic.fna,3653,2596,51.60,8942.4,KEPT
GCA_011035265.1_ASM1103526v1_genomic.fna,1523,1094,47.23,46537.5,KEPT
GCA_001737895.1_ASM173789v1_genomic.fna,485,59,37.78,181418.7,KEPT
GCA_000209345.1_Saccharomyces_cerevisiae_CLIB382-1.0_genomic.fna,10262,116,38.36,2507.6,KEPT
GCA_014850095.1_ASM1485009v1_genomic.fna,700,355,51.29,119704.0,KEPT
GCA_019190805.1_ASM1919080v1_genomic.fna,175,121,60.53,165972.8,KEPT
GCA_003967715.1_Afla_1.0_genomic.fna,665,644,48.35,56480.2,KEPT
GCA_003990805.1_ASM399080v1_genomic.fna,19,19,45.85,1622817.9,KEPT
GCA_014281935.1_ASM1428193v1_genomic.fna,2320,846,50.41,34610.9,KEPT
GCA_003690315.1_ASM369031v1_genomic.fna,8029,2464,48.62,13917.6,KEPT
GCA_902712165.3_Cau_1919_a_genomic.fna,69,55,44.59,199379.8,KEPT
GCA_001702635.1_Foc037_genomic.fna,1314,899,47.46,52978.8,KEPT
GCA_004380935.1_ASM438093v1_genomic.fna,5907,4050,50.00,11351.1,KEPT
GCA_001720205.1_Cryp_amyl_CBS6039_V3_genomic.fna,15,15,53.36,1350333.1,KEPT
GCA_020571885.1_ASM2057188v1_genomic.fna,611,133,50.17,280744.1,KEPT
GCA_015679415.1_UCR_MalpAD072_1.0_genomic.fna,2684,2011,50.32,18233.7,KEPT
GCA_900177165.1_BMD1415_genomic.fna,1144,323,48.18,56292.9,KEPT
GCA_000325965.1_ScQA23_v01_genomic.fna,185,154,38.20,76465.4,KEPT
GCA_003012245.1_Microcyclospora_tardicrescens_HJS1936_MTARD_contigs_genomic.fna,1069,718,52.34,36034.0,KEPT
GCA_002370575.1_ASM237057v1_genomic.fna,195,46,47.88,249632.6,KEPT
GCA_008711615.1_ASM871161v1_genomic.fna,5060,3229,48.93,11574.2,KEPT
GCA_002220045.1_Cneo_seroA_WM1408_genomic.fna,898,226,48.22,81034.0,KEPT
GCA_014636675.1_PcBMM_genomic.fna,662,295,58.26,123451.3,KEPT
GCA_009667195.1_ASM966719v1_genomic.fna,845,140,40.11,90007.3,KEPT
GCA_000223465.1_Candida_tenuis_v1.0_genomic.fna,25,24,42.27,447309.8,KEPT
GCA_001739235.1_ASM173923v1_genomic.fna,533,55,37.44,217556.0,KEPT
GCA_004764485.1_ASM476448v1_genomic.fna,1378,567,52.01,43369.1,KEPT
GCA_009665875.1_ASM966587v1_genomic.fna,2821,844,38.97,26114.3,KEPT
GCA_902500945.1_C3-16_genomic.fna,427,384,59.86,152848.7,KEPT
GCA_003315875.1_ASM331587v1_genomic.fna,9329,4878,50.08,9698.8,KEPT
GCA_011058905.1_ASM1105890v1_genomic.fna,107,102,52.13,326811.6,KEPT
GCA_000508825.2_ScIR-2_assembly01_genomic.fna,90,89,38.07,128810.7,KEPT
GCA_011035055.1_ASM1103505v1_genomic.fna,1648,1102,47.32,47203.5,KEPT
GCA_015251945.1_ASM1525194v1_genomic.fna,413,159,38.19,71431.0,KEPT
GCA_013403735.1_ASM1340373v1_genomic.fna,672,394,54.38,67441.3,KEPT
GCA_000976275.4_Sc_YJM682_v1_genomic.fna,18,18,38.37,681922.3,KEPT
GCA_001646985.1_ASM164698v1_genomic.fna,163,157,52.64,212637.2,KEPT
GCA_018408595.1_ASM1840859v1_genomic.fna,99,73,50.35,390870.4,KEPT
GCA_900178475.1_FB_SoucheMTF2417_V1_genomic.fna,590,151,38.04,76500.9,KEPT
GCA_902501075.1_C2-4_genomic.fna,1382,1282,59.78,47627.1,KEPT
GCA_003675715.1_L09_1_genomic.fna,98,91,44.48,132394.6,KEPT
GCA_000365165.2_Clad_carr_CBS_160_54_V1_genomic.fna,19,17,54.25,1705199.6,KEPT
GCA_012656165.1_ASM1265616v1_genomic.fna,1483,980,49.29,29089.4,KEPT
GCA_004124985.1_ASM412498v1_genomic.fna,1101,121,57.33,74046.1,KEPT
GCA_000226395.1_PenChr_Nov2007_genomic.fna,49,30,48.93,1073325.6,KEPT
GCA_003270715.1_ASM327071v1_genomic.fna,61,35,37.71,331902.5,KEPT
GCA_003707995.1_ASM370799v1_genomic.fna,859,274,29.58,46347.4,KEPT
GCA_002370635.1_ASM237063v1_genomic.fna,2240,663,42.91,30711.3,KEPT
GCA_003206755.1_ASM320675v1_genomic.fna,2906,2046,47.32,13060.1,KEPT
GCA_000257105.1_Saccharomyces_kudriavzevii_strain_IFO10990_v1.0_genomic.fna,1817,292,40.82,3223.0,KEPT
GCA_001742905.1_Psal_8.0_genomic.fna,26934,11082,49.93,4856.4,KEPT
GCA_003277505.1_ASM327750v1_genomic.fna,66,37,37.72,316874.8,KEPT
GCA_002916415.1_ASM291641v1_genomic.fna,28,22,46.12,1228485.3,KEPT
GCA_000260075.2_FO_HDV247_V1_genomic.fna,472,373,47.32,139148.1,KEPT
GCA_002549865.1_AtyMaFurf_genomic.fna,15800,480,63.54,16930.2,KEPT
GCA_001670385.1_ASM167038v1_genomic.fna,17,9,36.76,847589.1,KEPT
GCA_009666025.1_ASM966602v1_genomic.fna,2414,559,39.01,39818.0,KEPT
GCA_017140755.1_ASM1714075v1_genomic.fna,76,70,48.98,879708.2,KEPT
GCA_003054305.1_ASM305430v1_genomic.fna,6,6,48.34,3285929.2,KEPT
GCA_013368755.1_ASM1336875v1_genomic.fna,6,6,46.92,5959760.0,KEPT
GCA_002236565.2_GUA1.long_genomic.fna,534,394,51.41,95464.6,KEPT
GCA_012184525.1_ASM1218452v1_genomic.fna,501,305,52.14,135894.2,KEPT
GCA_000182925.2_NC12_genomic.fna,21,20,48.19,2054649.1,KEPT
GCA_010015565.1_Disac1_genomic.fna,54,48,52.28,550925.2,KEPT
GCA_014850185.1_ASM1485018v1_genomic.fna,1227,774,50.70,56455.4,KEPT
GCA_003025255.1_ASM302525v1_genomic.fna,6013,1624,54.76,20704.9,KEPT
GCA_014825545.1_ASM1482554v1_genomic.fna,2678,293,58.72,67821.5,KEPT
GCA_002022785.1_ASM202278v1_genomic.fna,63,46,49.58,832813.4,KEPT
GCA_003705535.2_ASM370553v2_genomic.fna,11407,1681,28.29,4043.6,KEPT
GCA_019775405.1_ASM1977540v1_genomic.fna,60,55,50.31,521139.7,KEPT
GCA_012850965.1_ASM1285096v1_genomic.fna,256,213,36.70,52271.2,KEPT
GCA_000523435.1_Cochliobolus_carbonum_v1.0_genomic.fna,844,742,50.83,41937.6,KEPT
GCA_002917075.1_HLIG_V1.0_genomic.fna,213,209,51.27,209634.6,KEPT
GCA_015295635.1_ASM1529563v1_genomic.fna,3001,3001,55.33,3904.1,KEPT
GCA_013180005.1_ASM1318000v1_genomic.fna,379,87,39.43,127472.0,KEPT
GCA_003708705.1_ASM370870v1_genomic.fna,99,31,33.48,347143.4,KEPT
GCA_021432605.1_ConPMI546_genomic.fna,37,32,53.07,1047112.2,KEPT
GCA_003313605.1_ASM331360v1_genomic.fna,10807,5002,47.48,16246.9,KEPT
GCA_020580695.1_ASM2058069v1_genomic.fna,658,134,50.23,277407.3,KEPT
GCA_009829445.1_ASM982944v1_genomic.fna,1990,1767,55.85,24261.6,KEPT
GCA_016110145.1_ASM1611014v1_genomic.fna,62,61,53.29,592344.8,KEPT
GCA_017868835.1_ASM1786883v1_genomic.fna,2635,453,37.80,24691.0,KEPT
GCA_007993695.1_ASM799369v1_genomic.fna,6,6,38.86,1816939.8,KEPT
GCA_002995195.1_MX12-043h_Rhirud_1.0_genomic.fna,12960,4205,48.24,7009.3,KEPT
GCA_004154755.1_ASM415475v1_genomic.fna,735,435,51.11,81207.5,KEPT
GCA_001630335.1_Fibsp1_genomic.fna,1914,1184,50.49,44117.9,KEPT
GCA_000151005.2_ASM15100v2_genomic.fna,17,15,41.75,2526618.7,KEPT
GCA_001664035.1_Metbi1_genomic.fna,48,44,46.80,363768.9,KEPT
GCA_000585565.1_Capr_epim_CBS_606_96_V1_genomic.fna,18,14,53.18,2061607.0,KEPT
GCA_009803175.1_ASM980317v1_genomic.fna,812,512,45.37,104725.3,KEPT
GCA_003012115.1_Spicellum_roseum_DAOM209012_SROSE_contigs_genomic.fna,1154,620,49.19,54281.6,KEPT
GCA_001739995.1_ASM173999v1_genomic.fna,495,36,37.37,262226.9,KEPT
GCA_002374635.1_ASM237463v1_genomic.fna,2198,307,42.19,56520.7,KEPT
GCA_018343875.1_ASM1834387v1_genomic.fna,259,110,41.40,125968.6,KEPT
GCA_001466685.1_ASM146668v1_genomic.fna,189,154,38.58,82917.5,KEPT
GCA_003957845.1_ASM395784v1_genomic.fna,13271,2324,38.30,24433.3,KEPT
GCA_014324715.1_ASM1432471v1_genomic.fna,856,550,47.48,88888.0,KEPT
GCA_016802205.1_NRCB_FocSTR4_VCG0120_genomic.fna,85,68,47.53,864029.1,KEPT
GCA_020573285.1_ASM2057328v1_genomic.fna,523,110,50.38,335049.3,KEPT
GCA_006984745.1_ASM698474v1_genomic.fna,17844,6472,54.69,3497.2,KEPT
GCA_001747055.1_ASM174705v1_genomic.fna,18,18,31.59,489321.4,KEPT
GCA_014705205.1_ASM1470520v1_genomic.fna,2825,1026,51.34,48563.9,KEPT
GCA_019632285.1_Tulasn332_1.0_genomic.fna,3329,3239,49.72,13404.7,KEPT
GCA_011032905.1_ASM1103290v1_genomic.fna,1578,1041,53.74,33934.5,KEPT
GCA_016495685.1_ASM1649568v1_genomic.fna,7,7,45.22,1728699.3,KEPT
GCA_001584535.1_ASM158453v1_genomic.fna,125,65,38.08,178115.3,KEPT
GCA_905109775.1_Assembly_of_M.oryzae_isolate_BTTrp_6_genome_genomic.fna,2979,1186,50.58,34292.2,KEPT
GCA_011033645.1_ASM1103364v1_genomic.fna,25995,12567,47.55,3366.5,KEPT
GCA_019677385.1_ASM1967738v1_genomic.fna,8904,8315,49.14,5671.7,KEPT
GCA_001613755.1_ASM161375v1_genomic.fna,21,21,57.13,1462722.7,KEPT
GCA_010015815.1_Dotsy1_genomic.fna,59,43,47.89,793212.2,KEPT
GCA_019207125.1_ASM1920712v1_genomic.fna,52,27,49.36,327690.0,KEPT
GCA_003316465.1_ASM331646v1_genomic.fna,25797,9958,46.12,7617.3,KEPT
GCA_014638955.1_ASM1463895v1_genomic.fna,138,105,45.12,117493.2,KEPT
GCA_019393575.1_T_har_P49P11.v1_genomic.fna,919,706,48.71,59187.1,KEPT
GCA_001625285.1_Ci238704v1_genomic.fna,2896,886,52.24,59513.2,KEPT
GCA_017656915.1_ASM1765691v1_genomic.fna,23,23,47.97,1611738.8,KEPT
GCA_001890105.1_Aspzo1_genomic.fna,246,217,49.93,119427.6,KEPT
GCA_002195955.1_LenEdo135B1.0_genomic.fna,3305,1882,45.94,19333.7,KEPT
GCA_900101485.1_version_1_genomic.fna,2546,332,51.98,60934.7,KEPT
GCA_900634815.1_PS1_23737_contigs_genomic.fna,1818,1455,52.15,18635.7,KEPT
GCA_001737165.1_ASM173716v1_genomic.fna,64,25,37.87,439178.2,KEPT
GCA_900099255.1_TS12-A7_genomic.fna,570,212,38.12,52816.2,KEPT
GCA_902749245.1_45EH_genomic.fna,14,14,52.64,1944610.6,KEPT
GCA_001307925.1_ASM130792v1_genomic.fna,5380,2728,51.42,16994.2,KEPT
GCA_018219705.1_ASM1821970v1_genomic.fna,27,27,48.20,1337728.6,KEPT
GCA_018296065.1_ASM1829606v1_genomic.fna,4782,3486,47.35,9021.6,KEPT
GCA_000976575.4_Sc_YJM987_v1_genomic.fna,18,18,38.70,720727.2,KEPT
GCA_018408835.1_ASM1840883v1_genomic.fna,156,107,50.33,268516.8,KEPT
GCA_016109475.1_ASM1610947v1_genomic.fna,86,64,52.46,564892.2,KEPT
GCA_013305595.1_LMA-317_V2_genomic.fna,527,412,41.47,57416.5,KEPT
GCA_000149035.1_C_graminicola_M1_001_V1_genomic.fna,654,551,49.14,88939.0,KEPT
GCA_015847185.1_UCR_MalpAD071_1.0_genomic.fna,1601,1122,51.51,30893.8,KEPT
GCA_000786445.1_R265.1_genomic.fna,779,441,47.81,38802.2,KEPT
GCA_008729165.1_ASM872916v1_genomic.fna,84,52,44.00,227105.6,KEPT
GCA_001599235.1_JCM_9396_assembly_v001_genomic.fna,10,10,47.39,1024292.6,KEPT
GCA_008522505.1_Pgt_210_genomic.fna,208,207,43.49,854343.8,KEPT
GCA_001645055.2_AAFC_TwDAOMC236422_2_genomic.fna,1387,1195,54.94,19842.2,KEPT
GCA_009801275.1_ASM980127v1_genomic.fna,1125,899,44.86,63429.0,KEPT
GCA_013364935.1_ASM1336493v1_genomic.fna,1118,869,48.69,52404.2,KEPT
GCA_004367125.1_Fusarium_equiseti_NRRL_66338_ITEM_11363_genomic.fna,643,488,48.51,81613.4,KEPT
GCA_000523475.1_Penc1.0_genomic.fna,175,69,48.87,460969.4,KEPT
GCA_010015605.1_Decga1_genomic.fna,699,511,52.43,58069.5,KEPT
GCA_001483345.1_ASM148334v1_genomic.fna,9492,1021,44.10,27598.6,KEPT
GCA_000151645.1_ASM15164v1_genomic.fna,398,381,44.43,323893.5,KEPT
GCA_013266265.1_ASM1326626v1_genomic.fna,16970,2411,49.99,14777.2,KEPT
GCA_018346695.1_ASM1834669v1_genomic.fna,26,26,48.28,1386372.7,KEPT
GCA_003693205.1_ASM369320v1_genomic.fna,19996,4538,47.90,7079.5,KEPT
GCA_000671355.1_Dpinea_v1.0_genomic.fna,2048,1358,56.93,26307.8,KEPT
GCA_011033955.1_ASM1103395v1_genomic.fna,3888,2843,48.68,20976.7,KEPT
GCA_020002355.1_ASM2000235v1_genomic.fna,1058,783,53.76,33513.0,KEPT
GCA_003691295.1_ASM369129v1_genomic.fna,4325,1622,49.07,21619.9,KEPT
GCA_003690985.1_ASM369098v1_genomic.fna,10236,651,48.70,55195.1,KEPT
GCA_000976185.3_Sc_YJM555_v1_genomic.fna,18,18,38.76,738639.4,KEPT
GCA_020027075.1_ASM2002707v1_genomic.fna,1285,1285,38.92,5774.7,KEPT
GCA_011320165.1_ASM1132016v1_genomic.fna,1682,1156,53.00,38977.2,KEPT
GCA_016166205.1_USDA_G2-4_v1_genomic.fna,1510,656,47.58,75993.3,KEPT
