Filename,Original Contigs,After Filtering,GC Content (%),Avg Length,Status
GCA_018345995.1_ASM1834599v1_genomic.fna,32,32,48.24,1120860.4,KEPT
GCA_018346005.1_ASM1834600v1_genomic.fna,27,27,48.30,1344650.2,KEPT
GCA_018346015.1_ASM1834601v1_genomic.fna,9,9,47.97,4086163.0,KEPT
GCA_018346035.1_ASM1834603v1_genomic.fna,44,44,48.23,841422.1,KEPT
GCA_018346045.1_ASM1834604v1_genomic.fna,22,22,48.24,1638781.2,KEPT
GCA_018346095.1_ASM1834609v1_genomic.fna,18,18,48.31,2006737.1,KEPT
GCA_018346145.1_ASM1834614v1_genomic.fna,22,22,48.56,1672801.5,KEPT
GCA_018346115.1_ASM1834611v1_genomic.fna,89,89,48.29,405646.4,KEPT
GCA_018346155.1_ASM1834615v1_genomic.fna,27,27,48.33,1336271.6,KEPT
GCA_018346165.1_ASM1834616v1_genomic.fna,14,14,48.23,2583652.6,KEPT
GCA_018346185.1_ASM1834618v1_genomic.fna,91,91,48.33,397395.6,KEPT
GCA_018346225.1_ASM1834622v1_genomic.fna,41,41,48.32,887576.1,KEPT
GCA_018346245.1_ASM1834624v1_genomic.fna,22,22,48.26,1634197.4,KEPT
GCA_018346255.1_ASM1834625v1_genomic.fna,23,23,48.31,1567795.0,KEPT
GCA_018346265.1_ASM1834626v1_genomic.fna,20,20,48.27,1800109.1,KEPT
GCA_018346325.1_ASM1834632v1_genomic.fna,31,31,48.23,1171137.9,KEPT
GCA_018346305.1_ASM1834630v1_genomic.fna,35,35,47.94,1088112.1,KEPT
GCA_018346345.1_ASM1834634v1_genomic.fna,38,38,48.15,962424.5,KEPT
GCA_018346365.1_ASM1834636v1_genomic.fna,39,39,48.42,907792.0,KEPT
GCA_018346405.1_ASM1834640v1_genomic.fna,25,25,48.26,1442373.8,KEPT
GCA_018346425.1_ASM1834642v1_genomic.fna,24,24,48.33,1511581.7,KEPT
GCA_018346445.1_ASM1834644v1_genomic.fna,16,16,48.34,2257452.5,KEPT
GCA_018346455.1_ASM1834645v1_genomic.fna,26,26,48.33,1396178.2,KEPT
GCA_018346485.1_ASM1834648v1_genomic.fna,40,40,48.33,911735.9,KEPT
GCA_018346495.1_ASM1834649v1_genomic.fna,14,14,48.30,2578120.6,KEPT
GCA_018346505.1_ASM1834650v1_genomic.fna,36,36,48.33,1007330.0,KEPT
GCA_018346545.1_ASM1834654v1_genomic.fna,24,24,48.37,1506633.8,KEPT
GCA_018346565.1_ASM1834656v1_genomic.fna,20,20,48.32,1819517.4,KEPT
GCA_018346575.1_ASM1834657v1_genomic.fna,35,35,48.18,1048824.0,KEPT
GCA_018346585.1_ASM1834658v1_genomic.fna,18,18,48.24,2019076.2,KEPT
GCA_018346625.1_ASM1834662v1_genomic.fna,22,22,48.32,1647432.3,KEPT
GCA_018346635.1_ASM1834663v1_genomic.fna,26,26,48.32,1386386.0,KEPT
GCA_018346665.1_ASM1834666v1_genomic.fna,24,24,48.32,1502456.6,KEPT
GCA_018346685.1_ASM1834668v1_genomic.fna,33,33,48.28,1119983.0,KEPT
GCA_018346695.1_ASM1834669v1_genomic.fna,26,26,48.28,1386372.7,KEPT
GCA_018346705.1_ASM1834670v1_genomic.fna,32,32,48.28,1138250.9,KEPT
GCA_018346715.1_ASM1834671v1_genomic.fna,18,18,48.19,2013137.1,KEPT
GCA_018346765.1_ASM1834676v1_genomic.fna,16,16,48.28,2265731.2,KEPT
GCA_018346775.1_ASM1834677v1_genomic.fna,891,891,48.39,40624.9,KEPT
GCA_018346795.1_ASM1834679v1_genomic.fna,1601,1601,48.39,22465.6,KEPT
GCA_018346805.1_ASM1834680v1_genomic.fna,17,17,47.99,2156494.5,KEPT
GCA_018346815.1_ASM1834681v1_genomic.fna,25,25,48.04,1464941.2,KEPT
GCA_019343145.1_ASM1934314v1_genomic.fna,5,5,48.02,7179498.4,KEPT
GCA_020991245.1_ASM2099124v1_genomic.fna,5,5,48.16,7608648.2,KEPT
GCA_900044135.1_GZPH1RResV1_genomic.fna,6,6,48.15,6341323.7,KEPT
GCA_900073075.1_CML3066.v2_genomic.fna,5,5,47.90,7401761.2,KEPT
GCA_901446245.1_MDC_Fg13_genomic.fna,283,168,48.33,218396.3,KEPT
GCA_900476405.1_FN009_genomic.fna,715,146,48.34,251275.7,KEPT
GCA_905332025.1_MDC_Fg5_genomic.fna,297,112,48.24,325422.6,KEPT
GCA_905359455.1_MDC_Fg593_genomic.fna,203,130,48.34,280066.1,KEPT
GCA_905359475.1_MDC_Fg851_genomic.fna,278,144,48.34,254754.5,KEPT
GCA_905359485.1_MDC_Fg202_genomic.fna,292,178,48.31,208276.1,KEPT
GCA_014898835.1_ASM1489883v1_genomic.fna,1404,1212,48.87,38544.9,KEPT
GCA_015501985.1_ASM1550198v1_genomic.fna,30,30,67.80,744184.0,KEPT
GCA_000931965.1_ASM93196v1_genomic.fna,1034,790,60.51,25072.1,KEPT
GCA_002806785.1_ASM280678v1_genomic.fna,64,45,59.91,446531.1,KEPT
GCA_003055205.1_ASM305520v1_genomic.fna,46,46,60.51,439561.3,KEPT
GCA_016584205.1_ASM1658420v1_genomic.fna,359,311,60.57,64411.4,KEPT
GCA_019189345.1_ASM1918934v1_genomic.fna,179,123,60.55,162205.2,KEPT
GCA_019189395.1_ASM1918939v1_genomic.fna,169,119,60.55,167704.0,KEPT
GCA_019189415.1_ASM1918941v1_genomic.fna,190,128,60.53,156845.7,KEPT
GCA_019189475.1_ASM1918947v1_genomic.fna,195,132,60.53,152035.5,KEPT
GCA_019189485.1_ASM1918948v1_genomic.fna,202,138,60.53,145370.4,KEPT
GCA_019189525.1_ASM1918952v1_genomic.fna,199,137,60.53,146452.6,KEPT
GCA_019189545.1_ASM1918954v1_genomic.fna,189,127,60.53,157993.4,KEPT
GCA_019189595.1_ASM1918959v1_genomic.fna,172,121,60.55,164949.3,KEPT
GCA_019189665.1_ASM1918966v1_genomic.fna,172,118,60.55,169111.3,KEPT
GCA_019189675.1_ASM1918967v1_genomic.fna,173,112,60.55,178151.0,KEPT
GCA_019189755.1_ASM1918975v1_genomic.fna,171,120,60.55,166345.6,KEPT
GCA_019189785.1_ASM1918978v1_genomic.fna,189,130,60.53,154292.3,KEPT
GCA_019189795.1_ASM1918979v1_genomic.fna,193,138,60.53,145437.5,KEPT
GCA_019189885.1_ASM1918988v1_genomic.fna,167,119,60.55,167676.0,KEPT
GCA_019189905.1_ASM1918990v1_genomic.fna,183,133,60.55,150046.8,KEPT
GCA_019189915.1_ASM1918991v1_genomic.fna,200,138,60.53,145367.7,KEPT
GCA_019189975.1_ASM1918997v1_genomic.fna,172,118,60.55,169134.2,KEPT
GCA_019189985.1_ASM1918998v1_genomic.fna,197,135,60.53,148684.7,KEPT
GCA_019189995.1_ASM1918999v1_genomic.fna,197,131,60.53,153179.9,KEPT
GCA_019190015.1_ASM1919001v1_genomic.fna,213,153,60.56,131501.2,KEPT
GCA_019190035.1_ASM1919003v1_genomic.fna,201,137,60.56,146870.1,KEPT
GCA_019190125.1_ASM1919012v1_genomic.fna,199,143,59.99,140091.1,KEPT
GCA_019190135.1_ASM1919013v1_genomic.fna,209,149,60.56,135048.2,KEPT
GCA_019190145.1_ASM1919014v1_genomic.fna,194,139,59.99,144109.7,KEPT
GCA_019190235.1_ASM1919023v1_genomic.fna,198,139,60.55,143939.3,KEPT
GCA_019190245.1_ASM1919024v1_genomic.fna,190,129,60.55,155107.0,KEPT
GCA_019190265.1_ASM1919026v1_genomic.fna,199,141,60.55,141873.1,KEPT
GCA_019190345.1_ASM1919034v1_genomic.fna,164,123,60.55,162861.0,KEPT
GCA_019190375.1_ASM1919037v1_genomic.fna,183,132,60.55,151623.5,KEPT
GCA_019190365.1_ASM1919036v1_genomic.fna,192,141,60.55,141909.6,KEPT
GCA_019190385.1_ASM1919038v1_genomic.fna,196,143,60.55,139932.0,KEPT
GCA_019190495.1_ASM1919049v1_genomic.fna,190,130,60.53,154372.2,KEPT
GCA_019190505.1_ASM1919050v1_genomic.fna,191,135,60.53,148620.8,KEPT
GCA_019190525.1_ASM1919052v1_genomic.fna,194,130,60.53,154376.6,KEPT
GCA_019190585.1_ASM1919058v1_genomic.fna,197,136,60.53,147557.5,KEPT
GCA_019190605.1_ASM1919060v1_genomic.fna,202,136,60.53,147495.7,KEPT
GCA_019190625.1_ASM1919062v1_genomic.fna,199,136,60.53,147495.7,KEPT
GCA_019190635.1_ASM1919063v1_genomic.fna,199,134,60.53,149731.2,KEPT
GCA_019190705.1_ASM1919070v1_genomic.fna,202,139,60.53,144331.4,KEPT
GCA_019190745.1_ASM1919074v1_genomic.fna,210,141,60.53,142251.5,KEPT
GCA_019190765.1_ASM1919076v1_genomic.fna,195,137,60.53,146483.9,KEPT
GCA_019190795.1_ASM1919079v1_genomic.fna,206,142,60.53,141301.8,KEPT
GCA_019190805.1_ASM1919080v1_genomic.fna,175,121,60.53,165972.8,KEPT
GCA_019190885.1_ASM1919088v1_genomic.fna,196,135,60.53,148616.4,KEPT
GCA_019190895.1_ASM1919089v1_genomic.fna,184,126,60.53,159228.8,KEPT
GCA_019190905.1_ASM1919090v1_genomic.fna,200,133,60.53,150798.8,KEPT
GCA_019190935.1_ASM1919093v1_genomic.fna,199,139,60.56,144760.3,KEPT
GCA_019190965.1_ASM1919096v1_genomic.fna,172,116,60.55,172037.2,KEPT
GCA_019191065.1_ASM1919106v1_genomic.fna,200,139,60.53,144375.4,KEPT
GCA_019191075.1_ASM1919107v1_genomic.fna,182,123,60.53,163162.8,KEPT
GCA_019191155.1_ASM1919115v1_genomic.fna,179,125,60.53,160594.2,KEPT
GCA_019805405.1_ASM1980540v1_genomic.fna,160,152,60.01,130715.4,KEPT
GCA_000988865.1_ASM98886v1_genomic.fna,1572,1300,48.74,30302.0,KEPT
GCA_001990665.1_ASM199066v1_genomic.fna,1054,887,47.46,45689.5,KEPT
GCA_010015525.1_ASM1001552v1_genomic.fna,14,14,46.81,2946942.6,KEPT
GCA_019097725.1_SYAU_Tha_1.0_genomic.fna,24,20,48.44,1999952.5,KEPT
GCA_019393575.1_T_har_P49P11.v1_genomic.fna,919,708,48.71,59031.5,KEPT
GCA_001651445.1_CMCC_F_T1i_genomic.fna,19,19,48.32,1173788.3,KEPT
GCA_910591615.1_IHEM_13968_genomic.fna,16,16,48.20,1386558.9,KEPT
GCA_910591845.1_IHEM_4915_genomic.fna,18,18,48.25,1238938.6,KEPT
GCA_910591905.1_IHEM_13976_genomic.fna,17,17,48.26,1302300.8,KEPT
GCA_910591955.1_IHEM_25556_genomic.fna,18,18,48.25,1230058.4,KEPT
GCA_910592115.1_IHEM_26721_genomic.fna,19,19,48.20,1171229.9,KEPT
GCA_910592265.1_IHEM_26523_genomic.fna,18,18,48.17,1231366.1,KEPT
GCA_910592315.1_IHEM_26520_genomic.fna,18,18,47.96,1248550.1,KEPT
GCA_001600715.1_JCM_1462_assembly_v001_genomic.fna,98,89,61.97,260046.0,KEPT
GCA_001613755.1_ASM161375v1_genomic.fna,21,21,57.13,1462722.7,KEPT
GCA_000985935.1_PIS_genomic.fna,116,91,45.12,353638.7,KEPT
GCA_003336255.1_ASM333625v1_genomic.fna,36,30,50.17,878846.0,KEPT
GCA_001678115.1_ASM167811v1_genomic.fna,1352,1097,50.45,15766.6,KEPT
GCA_003574545.1_ASM357454v1_genomic.fna,456,294,50.30,99917.8,KEPT
GCA_017165705.1_ASM1716570v1_genomic.fna,144,93,50.34,307314.6,KEPT
GCA_018408375.1_ASM1840837v1_genomic.fna,96,76,50.35,375388.6,KEPT
GCA_018408415.1_ASM1840841v1_genomic.fna,105,81,50.35,352258.1,KEPT
GCA_018408505.1_ASM1840850v1_genomic.fna,102,79,50.35,361101.1,KEPT
GCA_018408515.1_ASM1840851v1_genomic.fna,110,73,50.35,390601.6,KEPT
GCA_018408545.1_ASM1840854v1_genomic.fna,103,79,50.35,361181.7,KEPT
GCA_018408595.1_ASM1840859v1_genomic.fna,99,73,50.35,390870.4,KEPT
GCA_018408725.1_ASM1840872v1_genomic.fna,184,129,50.37,222243.8,KEPT
GCA_018408735.1_ASM1840873v1_genomic.fna,188,123,50.34,233232.6,KEPT
GCA_018408745.1_ASM1840874v1_genomic.fna,140,103,50.33,279083.3,KEPT
GCA_018408835.1_ASM1840883v1_genomic.fna,156,107,50.33,268516.8,KEPT
GCA_018410155.1_ASM1841015v1_genomic.fna,162,128,50.33,224506.2,KEPT
GCA_018410165.1_ASM1841016v1_genomic.fna,142,101,50.32,284639.0,KEPT
GCA_001642055.1_Altal1_genomic.fna,79,70,51.40,471144.0,KEPT
GCA_001696825.1_ASM169682v1_genomic.fna,547,331,51.40,99222.9,KEPT
GCA_004154755.1_ASM415475v1_genomic.fna,735,439,51.11,80560.4,KEPT
GCA_009650635.1_ASM965063v1_genomic.fna,11,11,50.95,3060980.6,KEPT
GCA_009932595.1_AaP1.0_genomic.fna,19,19,50.98,1886316.1,KEPT
GCA_011420255.1_NIBR_JS-0527_1.0_genomic.fna,18,17,50.87,1986673.8,KEPT
GCA_014751505.1_ASM1475150v1_genomic.fna,12,12,51.01,2856695.1,KEPT
GCA_016097525.1_ASM1609752v1_genomic.fna,61,60,50.97,582156.4,KEPT
GCA_020085065.1_ASM2008506v1_genomic.fna,12,12,50.96,2822236.2,KEPT
GCA_020736745.1_ASM2073674v1_genomic.fna,216,106,51.03,317928.6,KEPT
GCA_020736755.1_ASM2073675v1_genomic.fna,449,227,51.01,154144.6,KEPT
GCA_020736765.1_ASM2073676v1_genomic.fna,174,107,51.01,316798.1,KEPT
GCA_020736775.1_ASM2073677v1_genomic.fna,111,89,51.03,375826.4,KEPT
GCA_016110105.1_ASM1611010v1_genomic.fna,646,328,53.39,108871.3,KEPT
GCA_016110115.1_ASM1611011v1_genomic.fna,90,88,53.36,409813.8,KEPT
GCA_016110135.1_ASM1611013v1_genomic.fna,101,87,53.40,404028.1,KEPT
GCA_016110145.1_ASM1611014v1_genomic.fna,62,61,53.29,592344.8,KEPT
GCA_016110205.1_ASM1611020v1_genomic.fna,147,98,53.21,371094.1,KEPT
GCA_016110215.1_ASM1611021v1_genomic.fna,73,49,53.28,737966.6,KEPT
GCA_016110225.1_ASM1611022v1_genomic.fna,94,67,53.38,534000.4,KEPT
GCA_006149155.1_ASM614915v1_genomic.fna,15,15,53.40,1391452.4,KEPT
GCA_003313135.1_ASM331313v1_genomic.fna,8456,3775,49.08,10296.4,KEPT
GCA_003521245.1_ASM352124v1_genomic.fna,11961,5138,51.33,9289.4,KEPT
GCA_016068325.1_LS.pilon_genomic.fna,785,296,48.75,71703.8,KEPT
GCA_010883425.1_ASM1088342v1_genomic.fna,219,143,51.61,182906.7,KEPT
GCA_000765035.1_BN946_genomic.fna,776,513,54.95,64773.3,KEPT
GCA_010883275.1_PUFH_ExopDerm_1.0_genomic.fna,2094,748,51.15,38138.9,KEPT
GCA_010883455.1_ASM1088345v1_genomic.fna,245,142,51.64,185356.1,KEPT
GCA_010883525.1_ASM1088352v1_genomic.fna,179,167,51.43,160721.4,KEPT
GCA_010883545.1_ASM1088354v1_genomic.fna,68,53,51.40,507122.5,KEPT
GCA_001645005.2_AAFC_TcaDAOMC238032_2_genomic.fna,4633,3637,56.72,7399.2,KEPT
GCA_001645045.2_AAFC_TcoDAOMC236426_2_genomic.fna,3741,3106,56.52,9362.7,KEPT
GCA_009428265.1_AAFC_TcoDAOMC238052_1_genomic.fna,4243,3443,56.70,8002.1,KEPT
GCA_001746385.1_ASM174638v1_genomic.fna,179,156,39.98,65314.1,KEPT
GCA_012295335.1_ASM1229533v1_genomic.fna,6,5,40.04,2088965.8,KEPT
GCA_012295355.1_ASM1229535v1_genomic.fna,7,5,44.36,2234839.8,KEPT
GCA_018344465.1_ASM1834446v1_genomic.fna,228,167,44.48,73425.6,KEPT
GCA_900660285.1_BRENAR_v1_genomic.fna,76,71,44.55,158830.8,KEPT
GCA_011074865.2_ASM1107486v2_genomic.fna,5,5,41.51,2037371.6,KEPT
GCA_001457895.1_137OC_genomic.fna,14,14,52.13,1978310.2,KEPT
GCA_001457955.1_BM42NG_genomic.fna,14,14,52.62,1999165.6,KEPT
GCA_001457995.1_109SA_genomic.fna,14,14,52.38,1966451.7,KEPT
GCA_002267005.1_ASM226700v1_genomic.fna,23,23,49.81,1638917.6,KEPT
GCA_002267025.1_ASM226702v1_genomic.fna,22,22,51.43,1580995.0,KEPT
GCA_002267045.1_ASM226704v1_genomic.fna,23,23,50.09,1615401.0,KEPT
GCA_003497895.1_ASM349789v1_genomic.fna,992,540,50.00,69669.0,KEPT
GCA_003497905.1_ASM349790v1_genomic.fna,1125,645,49.96,58352.6,KEPT
GCA_003497945.1_ASM349794v1_genomic.fna,7135,1795,50.63,20116.9,KEPT
GCA_003497965.1_ASM349796v1_genomic.fna,2035,1300,50.45,28719.4,KEPT
GCA_003497975.1_ASM349797v1_genomic.fna,1888,938,50.04,40451.3,KEPT
GCA_003497985.1_ASM349798v1_genomic.fna,577,288,49.33,137210.4,KEPT
GCA_003498045.1_ASM349804v1_genomic.fna,4524,2900,50.24,12577.9,KEPT
GCA_003498065.1_ASM349806v1_genomic.fna,7095,1309,50.96,27508.1,KEPT
GCA_003503065.1_ASM350306v1_genomic.fna,11856,7623,49.68,5649.9,KEPT
GCA_003503085.1_ASM350308v1_genomic.fna,7651,2280,49.46,17033.8,KEPT
GCA_003503225.1_ASM350322v1_genomic.fna,1513,966,50.29,38017.3,KEPT
GCA_008452785.1_ASM845278v1_genomic.fna,27,27,50.13,1386454.9,KEPT
GCA_020557385.1_ASM2055738v1_genomic.fna,941,171,50.26,216956.6,KEPT
GCA_020567955.1_ASM2056795v1_genomic.fna,945,152,50.24,244352.2,KEPT
GCA_020568045.1_ASM2056804v1_genomic.fna,1319,260,50.07,149255.0,KEPT
GCA_020568055.1_ASM2056805v1_genomic.fna,1362,257,50.22,149152.0,KEPT
GCA_020568095.1_ASM2056809v1_genomic.fna,727,119,50.00,316807.1,KEPT
GCA_020568205.1_ASM2056820v1_genomic.fna,630,132,50.49,276813.7,KEPT
GCA_020568415.1_ASM2056841v1_genomic.fna,648,137,50.50,266613.8,KEPT
GCA_020568325.1_ASM2056832v1_genomic.fna,993,251,50.97,142862.2,KEPT
GCA_020568465.1_ASM2056846v1_genomic.fna,533,89,50.28,418618.4,KEPT
GCA_020568635.1_ASM2056863v1_genomic.fna,467,90,50.33,409672.0,KEPT
GCA_020568705.1_ASM2056870v1_genomic.fna,833,203,49.99,186321.1,KEPT
GCA_020568765.1_ASM2056876v1_genomic.fna,543,95,50.35,387951.4,KEPT
GCA_020568775.1_ASM2056877v1_genomic.fna,714,172,50.53,212836.0,KEPT
GCA_020568935.1_ASM2056893v1_genomic.fna,922,147,50.24,252714.7,KEPT
GCA_020568945.1_ASM2056894v1_genomic.fna,1032,180,50.25,206182.0,KEPT
GCA_020569145.1_ASM2056914v1_genomic.fna,576,117,50.41,314653.1,KEPT
GCA_020569235.1_ASM2056923v1_genomic.fna,426,86,50.29,429722.3,KEPT
GCA_020569285.1_ASM2056928v1_genomic.fna,200,109,50.29,338669.7,KEPT
GCA_020569485.1_ASM2056948v1_genomic.fna,943,162,50.28,233754.2,KEPT
GCA_020569505.1_ASM2056950v1_genomic.fna,563,122,50.51,299115.4,KEPT
GCA_020569495.1_ASM2056949v1_genomic.fna,1169,230,50.33,164330.8,KEPT
GCA_020569515.1_ASM2056951v1_genomic.fna,523,100,50.49,365154.3,KEPT
GCA_020569685.1_ASM2056968v1_genomic.fna,478,106,50.34,348246.4,KEPT
GCA_020569895.1_ASM2056989v1_genomic.fna,511,121,50.35,307710.8,KEPT
GCA_020570015.1_ASM2057001v1_genomic.fna,1004,189,50.43,199459.8,KEPT
GCA_020569945.1_ASM2056994v1_genomic.fna,1151,129,50.31,286659.8,KEPT
GCA_020570045.1_ASM2057004v1_genomic.fna,433,92,50.33,401348.5,KEPT
GCA_020570345.1_ASM2057034v1_genomic.fna,2849,253,50.33,149631.6,KEPT
GCA_020570355.1_ASM2057035v1_genomic.fna,1149,240,50.46,156816.7,KEPT
GCA_020570395.1_ASM2057039v1_genomic.fna,462,80,50.49,456685.6,KEPT
GCA_020570405.1_ASM2057040v1_genomic.fna,537,104,50.51,351045.0,KEPT
GCA_020570415.1_ASM2057041v1_genomic.fna,425,70,50.48,522051.6,KEPT
GCA_020570525.1_ASM2057052v1_genomic.fna,492,117,50.33,315583.7,KEPT
GCA_020570635.1_ASM2057063v1_genomic.fna,2456,416,50.21,90282.8,KEPT
GCA_020570685.1_ASM2057068v1_genomic.fna,363,81,50.31,456176.1,KEPT
GCA_020570735.1_ASM2057073v1_genomic.fna,464,109,50.33,338784.1,KEPT
GCA_020570935.1_ASM2057093v1_genomic.fna,486,89,50.50,410404.8,KEPT
GCA_020570965.1_ASM2057096v1_genomic.fna,481,90,50.49,405927.5,KEPT
GCA_020570975.1_ASM2057097v1_genomic.fna,805,133,50.21,279616.6,KEPT
GCA_020571265.1_ASM2057126v1_genomic.fna,504,120,50.34,307583.5,KEPT
GCA_020571295.1_ASM2057129v1_genomic.fna,501,112,50.16,333463.4,KEPT
GCA_020571325.1_ASM2057132v1_genomic.fna,1116,227,50.31,163141.3,KEPT
GCA_020571545.1_ASM2057154v1_genomic.fna,919,163,50.24,227838.8,KEPT
GCA_020571575.1_ASM2057157v1_genomic.fna,582,153,50.37,241027.4,KEPT
GCA_020571605.1_ASM2057160v1_genomic.fna,577,122,50.34,301380.8,KEPT
GCA_020571815.1_ASM2057181v1_genomic.fna,826,249,50.25,149460.1,KEPT
GCA_020571895.1_ASM2057189v1_genomic.fna,450,97,50.34,380577.9,KEPT
GCA_020571885.1_ASM2057188v1_genomic.fna,611,133,50.17,280744.1,KEPT
GCA_020571965.1_ASM2057196v1_genomic.fna,483,106,50.35,348235.8,KEPT
GCA_020572075.1_ASM2057207v1_genomic.fna,544,112,50.34,329522.3,KEPT
GCA_020572205.1_ASM2057220v1_genomic.fna,659,165,50.21,225947.7,KEPT
GCA_020572305.1_ASM2057230v1_genomic.fna,610,138,50.16,270845.0,KEPT
GCA_020572315.1_ASM2057231v1_genomic.fna,1264,126,50.17,296595.1,KEPT
GCA_020572345.1_ASM2057234v1_genomic.fna,408,84,50.33,439696.8,KEPT
GCA_020572395.1_ASM2057239v1_genomic.fna,799,242,50.59,150572.3,KEPT
GCA_020572635.1_ASM2057263v1_genomic.fna,454,81,50.49,451081.4,KEPT
GCA_020572645.1_ASM2057264v1_genomic.fna,559,119,50.51,306808.1,KEPT
GCA_020572675.1_ASM2057267v1_genomic.fna,1889,502,50.96,73351.7,KEPT
GCA_020572945.1_ASM2057294v1_genomic.fna,961,153,50.53,245493.6,KEPT
GCA_020572955.1_ASM2057295v1_genomic.fna,1369,191,50.46,196760.6,KEPT
GCA_020572985.1_ASM2057298v1_genomic.fna,829,237,50.49,153004.2,KEPT
GCA_020572995.1_ASM2057299v1_genomic.fna,733,192,50.45,191241.2,KEPT
GCA_020573275.1_ASM2057327v1_genomic.fna,543,121,50.50,302089.0,KEPT
GCA_020573285.1_ASM2057328v1_genomic.fna,523,110,50.38,335049.3,KEPT
GCA_020573315.1_ASM2057331v1_genomic.fna,883,236,50.86,152462.4,KEPT
GCA_020573325.1_ASM2057332v1_genomic.fna,555,98,50.15,380962.7,KEPT
GCA_020573495.1_ASM2057349v1_genomic.fna,1389,337,50.61,111332.6,KEPT
GCA_020573595.1_ASM2057359v1_genomic.fna,283,128,50.34,287310.0,KEPT
GCA_020573605.1_ASM2057360v1_genomic.fna,578,122,50.37,302249.7,KEPT
GCA_020573625.1_ASM2057362v1_genomic.fna,1280,261,50.62,143086.9,KEPT
GCA_020573725.1_ASM2057372v1_genomic.fna,1089,201,50.34,188544.9,KEPT
GCA_020573765.1_ASM2057376v1_genomic.fna,830,146,50.36,253491.0,KEPT
GCA_020573915.1_ASM2057391v1_genomic.fna,774,228,50.36,161635.1,KEPT
GCA_020574055.1_ASM2057405v1_genomic.fna,470,110,50.68,329372.3,KEPT
GCA_020574085.1_ASM2057408v1_genomic.fna,326,78,50.60,468035.1,KEPT
GCA_020574115.1_ASM2057411v1_genomic.fna,514,116,50.54,314001.7,KEPT
GCA_020574145.1_ASM2057414v1_genomic.fna,535,95,50.61,384585.1,KEPT
GCA_020574155.1_ASM2057415v1_genomic.fna,514,103,50.49,356047.3,KEPT
GCA_020574265.1_ASM2057426v1_genomic.fna,397,95,50.55,383363.5,KEPT
GCA_020574295.1_ASM2057429v1_genomic.fna,539,132,50.39,278031.3,KEPT
GCA_020574345.1_ASM2057434v1_genomic.fna,420,94,50.54,387400.3,KEPT
GCA_020574365.1_ASM2057436v1_genomic.fna,610,149,50.34,247331.2,KEPT
GCA_020574375.1_ASM2057437v1_genomic.fna,439,99,50.48,369241.7,KEPT
GCA_020574385.1_ASM2057438v1_genomic.fna,895,241,50.68,150329.7,KEPT
GCA_020574405.1_ASM2057440v1_genomic.fna,476,89,50.35,414883.6,KEPT
GCA_020574595.1_ASM2057459v1_genomic.fna,624,127,50.31,290493.6,KEPT
GCA_020574715.1_ASM2057471v1_genomic.fna,1063,196,50.44,192575.5,KEPT
GCA_020574615.1_ASM2057461v1_genomic.fna,1224,231,50.49,162718.4,KEPT
GCA_020574725.1_ASM2057472v1_genomic.fna,364,78,50.51,469552.5,KEPT
GCA_020574755.1_ASM2057475v1_genomic.fna,1147,200,50.47,188557.1,KEPT
GCA_020574825.1_ASM2057482v1_genomic.fna,388,89,50.45,410461.7,KEPT
GCA_020574875.1_ASM2057487v1_genomic.fna,739,161,50.26,231671.8,KEPT
GCA_020575035.1_ASM2057503v1_genomic.fna,835,144,50.37,255293.9,KEPT
GCA_020575105.1_ASM2057510v1_genomic.fna,447,107,50.56,341089.4,KEPT
GCA_020575195.1_ASM2057519v1_genomic.fna,660,122,50.50,300357.8,KEPT
GCA_020575285.1_ASM2057528v1_genomic.fna,1267,241,50.54,156439.4,KEPT
GCA_020575355.1_ASM2057535v1_genomic.fna,445,95,50.33,389386.7,KEPT
GCA_020575375.1_ASM2057537v1_genomic.fna,674,156,50.20,238496.3,KEPT
GCA_020575405.1_ASM2057540v1_genomic.fna,415,95,50.76,380657.4,KEPT
GCA_020575445.1_ASM2057544v1_genomic.fna,1677,307,50.59,123942.9,KEPT
GCA_020575485.1_ASM2057548v1_genomic.fna,1092,221,50.43,168694.6,KEPT
GCA_020575615.1_ASM2057561v1_genomic.fna,677,142,50.24,262928.9,KEPT
GCA_020575645.1_ASM2057564v1_genomic.fna,768,207,50.49,177122.1,KEPT
GCA_020575775.1_ASM2057577v1_genomic.fna,752,149,50.26,247754.5,KEPT
GCA_020577855.1_ASM2057785v1_genomic.fna,386,175,50.21,214719.7,KEPT
GCA_020575955.1_ASM2057595v1_genomic.fna,1356,258,50.37,146864.2,KEPT
GCA_020575975.1_ASM2057597v1_genomic.fna,1470,337,50.56,112310.6,KEPT
GCA_020575995.1_ASM2057599v1_genomic.fna,1264,228,50.58,165338.3,KEPT
GCA_020576185.1_ASM2057618v1_genomic.fna,984,150,50.43,252139.4,KEPT
GCA_020576195.1_ASM2057619v1_genomic.fna,299,136,50.20,276442.5,KEPT
GCA_020576365.1_ASM2057636v1_genomic.fna,353,151,50.20,248911.6,KEPT
GCA_020577795.1_ASM2057779v1_genomic.fna,332,146,50.22,257088.3,KEPT
GCA_020577805.1_ASM2057780v1_genomic.fna,340,155,50.20,242471.1,KEPT
GCA_020577905.1_ASM2057790v1_genomic.fna,309,133,50.20,282631.1,KEPT
GCA_020577915.1_ASM2057791v1_genomic.fna,389,172,50.21,218467.6,KEPT
GCA_020578075.1_ASM2057807v1_genomic.fna,370,159,50.20,236403.5,KEPT
