Filename,Original Contigs,After Filtering,GC Content (%),Avg Length,Status
GCA_900003575.1_ASM90000357v1_genomic.fna,18,18,66.34,179634.2,KEPT
GCA_900004275.1_ASM90000427v1_genomic.fna,11,11,66.24,294388.6,KEPT
GCA_900005775.1_ASM90000577v1_genomic.fna,15,15,66.36,215576.9,KEPT
GCA_000495675.1_Acidilobus_sp._MG_genomic.fna,35,26,59.13,57960.7,KEPT
GCA_000495695.1_Acidilobus_sp._CIS_genomic.fna,18,17,58.75,83671.2,KEPT
GCA_000495715.1_Acidilobus_sp._CIS_genomic.fna,42,30,58.62,45834.6,KEPT
GCA_000495735.1_Acidilobus_sp._JCHS_genomic.fna,13,10,59.12,146552.3,KEPT
GCA_000812185.1_ASM81218v1_genomic.fna,1,1,33.16,1232128.0,KEPT
GCA_000621965.1_ASM62196v1_genomic.fna,26,26,24.17,78531.3,KEPT
GCA_000496175.1_A07HR67_11212a_select_genomic.fna,16,10,63.71,258824.3,KEPT
GCA_000496195.1_A07HB70_072612b_select_genomic.fna,15,9,66.16,217136.4,KEPT
GCA_000496215.1_A07HN63_021313_select_genomic.fna,37,23,58.76,59871.4,KEPT
GCA_000496235.1_A07HR60_111512_select_genomic.fna,14,13,56.98,207593.8,KEPT
GCA_000529525.1_Methanobrevibacter_oralis_JMR01_genomic.fna,14,14,27.45,150559.4,KEPT
GCA_000690595.2_ASM69059v2_genomic.fna,24,24,65.10,158097.4,KEPT
GCA_000504565.2_ASM50456v2_genomic.fna,4,4,62.43,975373.8,KEPT
GCA_001261915.1_Halorubrum_SD626R_genomic.fna,159,159,67.54,20432.2,KEPT
GCA_005435185.1_ASM543518v1_genomic.fna,1411,1196,67.14,4787.4,KEPT
GCA_010119195.1_ASM1011919v1_genomic.fna,14,14,66.73,270578.9,KEPT
GCA_000816105.1_ASM81610v1_genomic.fna,1,1,52.86,1920914.0,KEPT
GCA_000969945.1_ASM96994v1_genomic.fna,2,2,39.85,2276747.5,KEPT
GCA_000970045.1_ASM97004v1_genomic.fna,1,1,45.93,4211468.0,KEPT
GCA_000970005.1_ASM97000v1_genomic.fna,1,1,41.82,3914091.0,KEPT
GCA_000969965.1_ASM96996v1_genomic.fna,1,1,41.69,4137337.0,KEPT
GCA_000970325.1_ASM97032v1_genomic.fna,1,1,44.02,2394636.0,KEPT
GCA_000970065.1_ASM97006v1_genomic.fna,2,2,39.22,2243783.0,KEPT
GCA_000970305.1_ASM97030v1_genomic.fna,1,1,39.08,4560446.0,KEPT
GCA_000970025.1_ASM97002v1_genomic.fna,2,2,39.19,2287453.5,KEPT
GCA_000969985.1_ASM96998v1_genomic.fna,2,2,39.25,2453593.0,KEPT
GCA_000970285.1_ASM97028v1_genomic.fna,1,1,41.31,5018607.0,KEPT
GCA_000970265.1_ASM97026v1_genomic.fna,1,1,41.82,4139808.0,KEPT
GCA_000970225.1_ASM97022v1_genomic.fna,1,1,41.39,4154344.0,KEPT
GCA_000970245.1_ASM97024v1_genomic.fna,1,1,41.49,4166241.0,KEPT
GCA_000970185.1_ASM97018v1_genomic.fna,1,1,41.49,4066551.0,KEPT
GCA_000970165.1_ASM97016v1_genomic.fna,1,1,41.46,4096482.0,KEPT
GCA_000970145.1_ASM97014v1_genomic.fna,1,1,42.60,5427890.0,KEPT
GCA_000970125.1_ASM97012v1_genomic.fna,1,1,43.06,4941115.0,KEPT
GCA_000970085.1_ASM97008v1_genomic.fna,1,1,42.94,5017558.0,KEPT
GCA_000969925.1_ASM96992v1_genomic.fna,1,1,41.24,3130228.0,KEPT
GCA_000969905.1_ASM96990v1_genomic.fna,2,2,39.71,2281942.5,KEPT
GCA_000508305.1_ASM50830v1_genomic.fna,1,1,36.30,2061920.0,KEPT
GCA_001563305.1_ASM156330v1_genomic.fna,1,1,55.53,1593503.0,KEPT
GCA_004799665.1_ASM479966v1_genomic.fna,1,1,63.73,3452056.0,KEPT
GCA_000730285.1_ASM73028v1_genomic.fna,1,1,50.14,2954373.0,KEPT
GCA_013407145.1_ASM1340714v1_genomic.fna,1,1,33.01,1563356.0,KEPT
GCA_013407185.1_ASM1340718v1_genomic.fna,1,1,33.45,2171418.0,KEPT
GCA_001368915.1_PRJEB5949_assembly_1_genomic.fna,8,8,65.95,501896.9,KEPT
GCA_902381785.1_UHGG_MGYG-HGUT-01639_genomic.fna,8,8,65.95,501896.9,KEPT
GCA_002252965.1_ASM225296v1_genomic.fna,157,153,67.04,25647.8,KEPT
GCA_002252755.1_ASM225275v1_genomic.fna,130,130,67.62,29317.8,KEPT
GCA_002727105.1_ASM272710v1_genomic.fna,1164,1157,65.78,2868.5,KEPT
GCA_002252955.1_ASM225295v1_genomic.fna,2763,2739,65.51,1531.0,KEPT
GCA_000979415.1_gtlEnvA5udCFS_genomic.fna,352,352,42.79,11591.1,KEPT
GCA_000979425.1_gtlEnvA5udCFS_genomic.fna,92,92,42.78,44387.0,KEPT
GCA_000979475.1_gtlEnvA5udCFS_genomic.fna,69,69,42.78,58984.0,KEPT
GCA_000979455.1_gtlEnvA5udCFS_genomic.fna,54,54,42.77,75456.0,KEPT
GCA_000979385.1_gtlEnvA5udCFS_genomic.fna,94,94,42.93,41565.4,KEPT
GCA_000979975.1_gtlEnvA5udCFS_genomic.fna,103,103,43.09,37579.9,KEPT
GCA_000979295.1_gtlEnvA5udCFS_genomic.fna,160,160,43.15,24013.4,KEPT
GCA_001560915.1_ASM156091v1_genomic.fna,1,1,54.00,1937883.0,KEPT
GCA_000746205.1_ASM74620v1_genomic.fna,42,42,66.01,65892.0,KEPT
GCA_000746785.1_ASM74678v1_genomic.fna,101,84,33.70,11876.8,KEPT
GCA_000724145.1_ASM72414v1_genomic.fna,167,125,34.15,11196.3,KEPT
GCA_000722915.1_ASM72291v1_genomic.fna,119,97,34.15,13256.2,KEPT
GCA_000746705.1_ASM74670v1_genomic.fna,50,50,34.57,10455.4,KEPT
GCA_000746685.1_ASM74668v1_genomic.fna,111,86,33.67,12478.4,KEPT
GCA_000769655.1_ASM76965v1_genomic.fna,2,2,53.45,1063082.0,KEPT
GCA_001482285.1_ASM148228v1_genomic.fna,56,56,65.06,71027.8,KEPT
GCA_013343295.1_ASM1334329v1_genomic.fna,1,1,44.80,2176897.0,KEPT
GCA_009911715.1_ASM991171v1_genomic.fna,1,1,59.55,1889135.0,KEPT
GCA_005435015.1_ASM543501v1_genomic.fna,849,320,66.95,10884.1,KEPT
GCA_005435195.1_ASM543519v1_genomic.fna,869,317,67.78,10206.5,KEPT
GCA_001469875.2_ASM146987v2_genomic.fna,26,14,65.61,278650.4,KEPT
GCA_003342675.1_ASM334267v1_genomic.fna,3,3,66.01,1257880.0,KEPT
GCA_003342695.1_ASM334269v1_genomic.fna,3,3,66.52,1176442.3,KEPT
GCA_000993805.1_ASM99380v1_genomic.fna,1,1,47.94,1611988.0,KEPT
GCA_004102725.1_ASM410272v1_genomic.fna,12,10,59.97,275003.0,KEPT
GCA_001017125.1_ASM101712v1_genomic.fna,15,11,62.30,226224.9,KEPT
GCA_001552015.1_ASM155201v1_genomic.fna,1,1,24.24,605887.0,KEPT
GCA_003431325.1_ASM343132v1_genomic.fna,1,1,57.78,1539049.0,KEPT
GCA_000800805.1_ASM80080v1_genomic.fna,1,1,49.21,1488669.0,KEPT
GCA_000806055.1_ASM80605v1_genomic.fna,25,25,29.93,22483.6,KEPT
GCA_000806075.1_ASM80607v1_genomic.fna,14,14,44.57,70901.5,KEPT
GCA_000806095.1_ASM80609v1_genomic.fna,19,19,44.80,64913.1,KEPT
GCA_000806115.1_ASM80611v1_genomic.fna,3,3,49.01,286081.3,KEPT
GCA_000805915.1_ASM80591v1_genomic.fna,10,10,42.75,51295.5,KEPT
GCA_000805935.1_ASM80593v1_genomic.fna,12,12,42.16,40546.2,KEPT
GCA_000830275.1_ASM83027v1_genomic.fna,1,1,43.06,1241428.0,KEPT
GCA_000806135.1_ASM80613v1_genomic.fna,61,61,56.32,15022.7,KEPT
GCA_000805965.1_ASM80596v1_genomic.fna,53,53,28.43,17793.1,KEPT
GCA_000830295.1_ASM83029v1_genomic.fna,1,1,42.48,1157790.0,KEPT
GCA_000805925.1_ASM80592v1_genomic.fna,10,10,42.95,39536.6,KEPT
GCA_000805995.1_ASM80599v1_genomic.fna,26,26,34.14,24500.0,KEPT
GCA_000806155.1_ASM80615v1_genomic.fna,17,17,29.72,48384.7,KEPT
GCA_000806015.1_ASM80601v1_genomic.fna,20,20,30.12,33914.2,KEPT
GCA_000830315.1_ASM83031v1_genomic.fna,1,1,31.67,829411.0,KEPT
GCA_000806035.1_ASM80603v1_genomic.fna,36,36,42.94,10081.9,KEPT
GCA_000956175.1_ASM95617v1_genomic.fna,1,1,33.41,1803090.0,KEPT
GCA_000875775.1_ASM87577v1_genomic.fna,1,1,33.82,1713078.0,KEPT
GCA_020217425.1_ASM2021742v1_genomic.fna,6,6,67.31,709117.3,KEPT
GCA_000827835.1_ASM82783v1_genomic.fna,6,6,61.95,704174.3,KEPT
GCA_000955905.3_ASM95590v3_genomic.fna,1,1,41.00,1620156.0,KEPT
GCA_001011115.1_ASM101111v1_genomic.fna,2,2,62.85,1104869.0,KEPT
GCA_001305655.1_ASM130565v1_genomic.fna,2,2,62.76,1126750.0,KEPT
GCA_001577775.1_ASM157777v1_genomic.fna,1,1,44.62,1977126.0,KEPT
GCA_001548675.1_ASM154867v1_genomic.fna,1,1,34.25,2273296.0,KEPT
GCA_001647155.1_ASM164715v1_genomic.fna,46,46,61.67,94169.5,KEPT
GCA_001443365.1_ASM144336v1_genomic.fna,10,10,34.42,135843.4,KEPT
GCA_001508695.1_ASM150869v1_genomic.fna,286,286,52.46,9193.1,KEPT
GCA_002077075.2_ASM207707v2_genomic.fna,80,77,60.57,20209.6,KEPT
GCA_003967175.1_Sacidi_1.0_genomic.fna,1,1,51.15,2353189.0,KEPT
GCA_001402855.1_ASM140285v1_genomic.fna,1,1,41.21,3122414.0,KEPT
GCA_014648235.1_ASM1464823v1_genomic.fna,50,50,51.12,46956.5,KEPT
GCA_001512375.1_ASM151237v1_genomic.fna,287,278,58.83,7711.2,KEPT
GCA_001512385.1_ASM151238v1_genomic.fna,106,104,59.40,19669.3,KEPT
GCA_001512365.1_ASM151236v1_genomic.fna,47,47,41.40,58900.7,KEPT
GCA_900083515.1_ASM90008351v1_genomic.fna,1,1,37.30,1938699.0,KEPT
GCA_900090055.1_C.divulgatum_PM4_genomic.fna,1,1,37.16,1878916.0,KEPT
GCA_001602645.1_ASM160264v1_genomic.fna,85,85,59.12,30691.7,KEPT
GCA_001603195.1_ASM160319v1_genomic.fna,419,419,60.80,5909.1,KEPT
GCA_001603205.1_ASM160320v1_genomic.fna,772,772,55.56,2590.5,KEPT
GCA_001603225.1_ASM160322v1_genomic.fna,292,292,53.38,6601.8,KEPT
GCA_001602685.1_ASM160268v1_genomic.fna,386,386,52.48,4778.9,KEPT
GCA_001602695.1_ASM160269v1_genomic.fna,427,427,47.96,3786.7,KEPT
GCA_001603255.1_ASM160325v1_genomic.fna,414,413,61.51,4631.2,KEPT
GCA_001484685.1_ASM148468v1_genomic.fna,1,1,44.60,1961221.0,KEPT
GCA_902813195.1_Essen_genomic.fna,1,1,44.39,1989851.0,KEPT
GCA_001512965.1_ASM151296v1_genomic.fna,59,59,58.79,29869.7,KEPT
GCA_001462205.1_HalopeDYS1.0_genomic.fna,143,142,67.96,22827.9,KEPT
GCA_003058365.1_ASM305836v1_genomic.fna,1,1,65.74,2723120.0,KEPT
GCA_001674955.1_ASM167495v1_genomic.fna,5,5,32.79,350790.4,KEPT
GCA_001273415.1_ASM127341v1_genomic.fna,77,77,62.09,18484.0,KEPT
GCA_001273375.1_ASM127337v1_genomic.fna,128,128,54.96,9820.3,KEPT
GCA_013402815.2_ASM1340281v2_genomic.fna,3,3,60.14,1614064.3,KEPT
GCA_001399805.1_ASM139980v1_genomic.fna,89,89,47.07,21704.7,KEPT
GCA_001399795.1_ASM139979v1_genomic.fna,57,57,44.20,25538.4,KEPT
GCA_020886315.1_ASM2088631v1_genomic.fna,1,1,32.90,3075795.0,KEPT
GCA_005239425.1_ASM523942v1_genomic.fna,9,9,63.04,526980.2,KEPT
GCA_012726155.1_ASM1272615v1_genomic.fna,9,9,62.17,436554.4,KEPT
GCA_001587595.1_ASM158759v1_genomic.fna,77,75,33.38,19929.3,KEPT
GCA_001587605.1_ASM158760v1_genomic.fna,60,60,33.33,24952.2,KEPT
GCA_001587635.1_ASM158763v1_genomic.fna,66,66,33.17,22459.1,KEPT
GCA_003382685.1_ASM338268v1_genomic.fna,75,75,65.89,51177.5,KEPT
GCA_004765805.1_ASM476580v1_genomic.fna,17,17,67.27,231409.1,KEPT
GCA_013456555.2_ASM1345655v2_genomic.fna,5,5,61.51,1067262.4,KEPT
GCA_013391105.1_ASM1339110v1_genomic.fna,1,1,67.45,3746575.0,KEPT
GCA_009789175.1_ASM978917v1_genomic.fna,3,3,61.89,1244119.3,KEPT
GCA_001647085.1_ASM164708v1_genomic.fna,1,1,51.11,1928800.0,KEPT
GCA_001516765.1_ASM151676v1_genomic.fna,164,154,45.19,6467.5,KEPT
GCA_001516745.1_ASM151674v1_genomic.fna,136,101,44.12,10339.8,KEPT
GCA_001516705.1_ASM151670v1_genomic.fna,101,88,44.53,22738.3,KEPT
GCA_001515905.1_ASM151590v1_genomic.fna,128,100,43.79,11976.3,KEPT
GCA_001515815.1_ASM151581v1_genomic.fna,165,106,46.74,9200.1,KEPT
GCA_001515805.1_ASM151580v1_genomic.fna,126,92,46.46,12229.3,KEPT
GCA_001516725.1_ASM151672v1_genomic.fna,140,136,48.43,11562.0,KEPT
GCA_001516665.1_ASM151666v1_genomic.fna,78,67,59.14,20765.6,KEPT
GCA_001516655.1_ASM151665v1_genomic.fna,32,30,60.47,58241.3,KEPT
GCA_001515825.1_ASM151582v1_genomic.fna,151,76,55.74,6324.3,KEPT
GCA_001515835.1_ASM151583v1_genomic.fna,145,84,56.88,7851.1,KEPT
GCA_001304615.2_ASM130461v2_genomic.fna,1,1,41.31,3283688.0,KEPT
GCA_001761425.1_ASM176142v1_genomic.fna,1,1,46.37,1118574.0,KEPT
GCA_001515185.1_DG-33_genomic.fna,77,77,50.46,10212.7,KEPT
GCA_001515195.1_DG-33-1_genomic.fna,53,53,51.22,17523.9,KEPT
GCA_001593875.1_ASM159387v1_genomic.fna,75,75,61.78,9571.0,KEPT
GCA_001593865.1_ASM159386v1_genomic.fna,37,37,51.06,46794.6,KEPT
GCA_001593855.1_ASM159385v1_genomic.fna,71,71,50.48,11533.5,KEPT
GCA_001593925.1_ASM159392v1_genomic.fna,124,124,52.66,10871.8,KEPT
GCA_001593935.1_ASM159393v1_genomic.fna,73,73,51.91,25893.1,KEPT
GCA_001593845.1_ASM159384v1_genomic.fna,97,97,53.86,8859.6,KEPT
GCA_003268005.1_ASM326800v1_genomic.fna,1,1,32.93,2868093.0,KEPT
GCA_001768965.1_ASM176896v1_genomic.fna,113,110,50.02,11993.3,KEPT
GCA_001775955.1_ASM177595v1_genomic.fna,48,30,37.31,53959.9,KEPT
GCA_001774235.1_ASM177423v1_genomic.fna,92,83,45.68,15802.3,KEPT
GCA_001774245.1_ASM177424v1_genomic.fna,111,103,50.73,19609.9,KEPT
GCA_001775965.1_ASM177596v1_genomic.fna,86,86,60.82,14136.0,KEPT
GCA_001775995.1_ASM177599v1_genomic.fna,16,15,48.06,56097.5,KEPT
GCA_001776015.1_ASM177601v1_genomic.fna,73,71,58.34,21271.6,KEPT
GCA_001800665.1_ASM180066v1_genomic.fna,146,123,29.59,11288.5,KEPT
GCA_001800675.1_ASM180067v1_genomic.fna,66,66,56.89,23042.6,KEPT
GCA_001800715.1_ASM180071v1_genomic.fna,129,99,58.39,9353.1,KEPT
GCA_001800735.1_ASM180073v1_genomic.fna,116,105,60.81,13526.1,KEPT
GCA_001800745.1_ASM180074v1_genomic.fna,79,79,67.83,19578.8,KEPT
GCA_001800755.1_ASM180075v1_genomic.fna,131,130,67.41,13521.0,KEPT
GCA_001800795.1_ASM180079v1_genomic.fna,51,50,66.30,31641.4,KEPT
GCA_001800815.1_ASM180081v1_genomic.fna,65,65,56.33,28750.2,KEPT
GCA_001800825.1_ASM180082v1_genomic.fna,66,63,68.74,34775.0,KEPT
GCA_900696045.1_Nitrosocosmicus_franklandus_C13_genomic.fna,1,1,34.07,2836447.0,KEPT
GCA_001786585.1_ASM178658v1_genomic.fna,20,20,35.36,36511.5,KEPT
GCA_001784635.1_ASM178463v1_genomic.fna,26,25,47.31,36098.6,KEPT
GCA_001786395.1_ASM178639v1_genomic.fna,95,95,35.15,16754.6,KEPT
GCA_001787285.1_ASM178728v1_genomic.fna,11,11,33.44,52679.0,KEPT
GCA_001786425.1_ASM178642v1_genomic.fna,36,36,34.10,12600.6,KEPT
GCA_001786415.1_ASM178641v1_genomic.fna,15,15,33.19,39985.0,KEPT
GCA_001830115.1_ASM183011v1_genomic.fna,124,114,47.23,11571.4,KEPT
GCA_001791825.1_ASM179182v1_genomic.fna,63,58,34.37,11263.9,KEPT
GCA_001873985.1_ASM187398v1_genomic.fna,72,72,37.51,12205.7,KEPT
GCA_009992525.1_ASM999252v1_genomic.fna,250,250,32.77,5511.9,KEPT
GCA_009992655.1_ASM999265v1_genomic.fna,223,222,32.64,6665.8,KEPT
GCA_009995055.1_ASM999505v1_genomic.fna,222,222,32.58,6560.7,KEPT
GCA_009995255.1_ASM999525v1_genomic.fna,225,225,32.46,6346.7,KEPT
GCA_018260715.1_ASM1826071v1_genomic.fna,427,427,32.37,3717.0,KEPT
GCA_001873845.1_ASM187384v1_genomic.fna,258,258,32.19,6437.9,KEPT
GCA_001595885.1_ASM159588v1_genomic.fna,111,111,55.51,11236.3,KEPT
GCA_001920715.1_ASM192071v1_genomic.fna,464,459,51.74,6828.3,KEPT
GCA_001920655.1_ASM192065v1_genomic.fna,115,115,53.35,16241.7,KEPT
GCA_001919675.1_ASM191967v1_genomic.fna,69,69,52.23,10690.1,KEPT
GCA_001919285.1_ASM191928v1_genomic.fna,79,79,52.04,18998.2,KEPT
GCA_001919275.1_ASM191927v1_genomic.fna,65,65,51.87,12360.2,KEPT
GCA_001918315.1_ASM191831v1_genomic.fna,91,91,52.87,17673.4,KEPT
GCA_001915075.1_ASM191507v1_genomic.fna,216,215,51.93,10835.7,KEPT
GCA_001915065.1_ASM191506v1_genomic.fna,69,69,53.26,25902.6,KEPT
GCA_001917865.1_ASM191786v1_genomic.fna,52,52,48.48,14932.0,KEPT
GCA_001920635.1_ASM192063v1_genomic.fna,902,887,51.69,3724.3,KEPT
GCA_001920575.1_ASM192057v1_genomic.fna,42,42,53.31,36707.0,KEPT
GCA_001918765.1_ASM191876v1_genomic.fna,74,74,51.92,17911.3,KEPT
GCA_001918745.1_ASM191874v1_genomic.fna,66,66,51.79,26904.3,KEPT
GCA_001918735.1_ASM191873v1_genomic.fna,59,59,52.06,12832.1,KEPT
GCA_001918715.1_ASM191871v1_genomic.fna,88,88,52.86,27964.7,KEPT
GCA_001919915.1_ASM191991v1_genomic.fna,76,76,63.76,13010.1,KEPT
GCA_001871475.1_ASM187147v1_genomic.fna,16,16,46.99,72163.9,KEPT
GCA_001871495.1_ASM187149v1_genomic.fna,56,56,50.59,20231.1,KEPT
GCA_001871535.1_ASM187153v1_genomic.fna,116,116,49.16,10160.4,KEPT
GCA_001871595.1_ASM187159v1_genomic.fna,73,73,54.74,16340.4,KEPT
GCA_001871605.1_ASM187160v1_genomic.fna,50,50,54.60,14889.1,KEPT
GCA_001871655.1_ASM187165v1_genomic.fna,59,59,59.85,14125.9,KEPT
GCA_001872125.1_ASM187212v1_genomic.fna,37,37,29.99,15004.4,KEPT
GCA_001872145.1_ASM187214v1_genomic.fna,48,48,31.32,16196.1,KEPT
GCA_001872795.1_ASM187279v1_genomic.fna,37,37,34.35,20889.8,KEPT
GCA_001872185.1_ASM187218v1_genomic.fna,40,40,31.64,16909.0,KEPT
GCA_001872315.1_ASM187231v1_genomic.fna,35,35,39.22,19649.4,KEPT
GCA_001872325.1_ASM187232v1_genomic.fna,24,24,35.06,35512.8,KEPT
GCA_001920405.1_ASM192040v1_genomic.fna,129,129,39.38,3261.1,KEPT
GCA_001920395.1_ASM192039v1_genomic.fna,61,60,39.08,17586.5,KEPT
GCA_001918975.1_ASM191897v1_genomic.fna,124,123,39.13,6428.1,KEPT
GCA_001919295.1_ASM191929v1_genomic.fna,200,195,38.28,4224.0,KEPT
GCA_001918945.1_ASM191894v1_genomic.fna,202,196,38.55,4761.9,KEPT
GCA_001918475.1_ASM191847v1_genomic.fna,86,86,37.91,16872.4,KEPT
GCA_001918455.1_ASM191845v1_genomic.fna,337,333,49.52,4338.9,KEPT
GCA_001917505.1_ASM191750v1_genomic.fna,71,71,37.75,17022.1,KEPT
GCA_001917995.1_ASM191799v1_genomic.fna,76,76,38.18,18165.6,KEPT
GCA_001917965.1_ASM191796v1_genomic.fna,70,70,48.47,16734.9,KEPT
GCA_001872885.1_ASM187288v1_genomic.fna,26,26,31.24,16036.3,KEPT
GCA_001872765.1_ASM187276v1_genomic.fna,117,117,33.27,7746.2,KEPT
GCA_001872825.1_ASM187282v1_genomic.fna,92,92,47.02,10527.6,KEPT
GCA_001871415.1_ASM187141v1_genomic.fna,77,77,57.08,19930.7,KEPT
GCA_001626095.1_ASM162609v1_genomic.fna,92,92,35.35,6269.5,KEPT
GCA_001627105.1_ASM162710v1_genomic.fna,307,307,36.28,4910.0,KEPT
GCA_001627075.1_ASM162707v1_genomic.fna,116,116,34.10,7690.2,KEPT
GCA_001627055.1_ASM162705v1_genomic.fna,273,273,37.24,5523.1,KEPT
GCA_001627235.1_ASM162723v1_genomic.fna,86,86,34.04,11734.1,KEPT
GCA_001627165.1_ASM162716v1_genomic.fna,55,55,33.89,8171.1,KEPT
GCA_001627015.1_ASM162701v1_genomic.fna,115,115,33.91,8525.8,KEPT
GCA_001628435.1_ASM162843v1_genomic.fna,210,210,45.46,6263.6,KEPT
GCA_001628455.1_ASM162845v1_genomic.fna,29,29,50.44,42574.4,KEPT
GCA_001628485.1_ASM162848v1_genomic.fna,35,35,50.98,37028.2,KEPT
GCA_001629165.1_ASM162916v1_genomic.fna,167,167,52.11,6608.2,KEPT
GCA_001629155.1_ASM162915v1_genomic.fna,131,131,50.10,8410.6,KEPT
GCA_001629205.1_ASM162920v1_genomic.fna,137,137,36.88,9245.5,KEPT
GCA_001629295.1_ASM162929v1_genomic.fna,118,118,50.05,10515.9,KEPT
GCA_001629245.1_ASM162924v1_genomic.fna,122,122,49.91,9255.9,KEPT
GCA_001629255.1_ASM162925v1_genomic.fna,43,43,49.69,27704.9,KEPT
GCA_001629235.1_ASM162923v1_genomic.fna,105,105,50.19,10492.1,KEPT
GCA_009762275.1_ASM976227v1_genomic.fna,2,2,66.64,1780151.0,KEPT
GCA_006954425.1_ASM695442v1_genomic.fna,4,4,59.55,478613.2,KEPT
GCA_006954465.1_ASM695446v1_genomic.fna,271,271,58.10,5505.9,KEPT
GCA_001870125.1_ASM187012v1_genomic.fna,1,1,33.94,2989777.0,KEPT
GCA_001766815.1_ASM176681v1_genomic.fna,10,10,45.37,166608.1,KEPT
GCA_001766825.1_ASM176682v1_genomic.fna,16,16,48.68,91060.2,KEPT
GCA_002787055.1_ASM278705v1_genomic.fna,1,1,42.18,1697207.0,KEPT
GCA_001723845.1_ASM172384v1_genomic.fna,300,300,37.12,8499.1,KEPT
GCA_001940655.1_ASM194065v1_genomic.fna,239,238,44.05,18187.3,KEPT
GCA_001723835.1_ASM172383v1_genomic.fna,332,332,39.76,9602.5,KEPT
GCA_003721175.2_ASM372117v2_genomic.fna,6,6,68.25,529312.5,KEPT
GCA_002025255.2_ASM202525v2_genomic.fna,4,4,66.75,866333.0,KEPT
GCA_003721435.2_ASM372143v2_genomic.fna,2,2,67.66,1791139.0,KEPT
GCA_002135005.1_ASM213500v1_genomic.fna,402,402,70.11,8229.2,KEPT
GCA_002135045.1_ASM213504v1_genomic.fna,137,137,69.00,22963.5,KEPT
GCA_001717005.1_ASM171700v1_genomic.fna,88,87,57.60,16319.5,KEPT
GCA_001717035.1_ASM171703v1_genomic.fna,11,11,57.62,148838.5,KEPT
GCA_001717025.1_ASM171702v1_genomic.fna,86,86,55.39,15982.3,KEPT
GCA_001717015.1_ASM171701v1_genomic.fna,84,84,55.41,15101.7,KEPT
GCA_001717085.1_ASM171708v1_genomic.fna,295,271,54.12,2377.3,KEPT
GCA_001767315.1_ASM176731v1_genomic.fna,1,1,63.76,1972283.0,KEPT
GCA_001886955.1_ASM188695v1_genomic.fna,1,1,63.62,2085946.0,KEPT
GCA_013340765.1_NAS2_1.0_genomic.fna,1,1,62.07,1593902.0,KEPT
GCA_016278365.1_ASM1627836v1_genomic.fna,19,19,44.40,151026.2,KEPT
GCA_016278385.1_ASM1627838v1_genomic.fna,52,52,40.17,55300.3,KEPT
GCA_001742785.1_ASM174278v1_genomic.fna,1,1,47.88,1390915.0,KEPT
GCA_014361435.1_ASM1436143v1_genomic.fna,328,328,50.02,4917.4,KEPT
GCA_001719125.1_ASM171912v1_genomic.fna,1,1,34.78,2688317.0,KEPT
GCA_003584625.1_ASM358462v1_genomic.fna,1,1,39.78,1522738.0,KEPT
GCA_002156965.1_ASM215696v1_genomic.fna,1,1,31.44,1360076.0,KEPT
GCA_021268345.1_ASM2126834v1_genomic.fna,78,78,31.33,15618.1,KEPT
GCA_900177045.1_Candidatus_Nitrosotalea_koreensis_CS_whole_genome_genomic.fna,1,1,37.46,1972585.0,KEPT
GCA_900167955.1_ASM90016795v1_genomic.fna,19,19,35.98,81745.2,KEPT
GCA_902763685.1_Rumen_uncultured_genome_RUG10898_genomic.fna,89,89,56.15,17287.0,KEPT
GCA_902787415.1_Rumen_uncultured_genome_RUG13270_genomic.fna,166,166,59.35,7420.2,KEPT
GCA_902788915.1_Rumen_uncultured_genome_RUG13413_genomic.fna,197,197,59.19,5142.8,KEPT
GCA_902794865.1_Rumen_uncultured_genome_RUG14013_genomic.fna,188,188,55.80,7161.8,KEPT
GCA_013330005.1_ASM1333000v1_genomic.fna,151,149,41.21,5045.2,KEPT
GCA_013330985.1_ASM1333098v1_genomic.fna,144,142,41.32,6238.9,KEPT
GCA_004145285.1_ASM414528v1_genomic.fna,1139,1139,64.25,1691.1,KEPT
GCA_004145295.1_ASM414529v1_genomic.fna,1118,1118,61.03,2143.5,KEPT
GCA_004145385.1_ASM414538v1_genomic.fna,802,802,67.62,1526.2,KEPT
GCA_004145555.1_ASM414555v1_genomic.fna,1561,1561,51.08,3031.8,KEPT
GCA_004146225.1_ASM414622v1_genomic.fna,2752,2752,45.17,4869.2,KEPT
GCA_004173275.1_ASM417327v1_genomic.fna,1411,1411,44.94,2651.7,KEPT
GCA_009668725.1_ASM966872v1_genomic.fna,521,521,52.32,1591.2,KEPT
GCA_004173375.1_ASM417337v1_genomic.fna,889,889,63.32,1830.1,KEPT
GCA_009992175.1_ASM999217v1_genomic.fna,45,45,29.57,13542.3,KEPT
GCA_009992215.1_ASM999221v1_genomic.fna,56,56,29.04,15879.1,KEPT
GCA_009993405.1_ASM999340v1_genomic.fna,35,35,31.20,11642.7,KEPT
GCA_009993835.1_ASM999383v1_genomic.fna,12,12,24.58,69482.6,KEPT
GCA_009993905.1_ASM999390v1_genomic.fna,16,15,24.52,56412.3,KEPT
GCA_009994275.1_ASM999427v1_genomic.fna,48,48,24.98,26312.3,KEPT
GCA_009994675.1_ASM999467v1_genomic.fna,72,71,25.88,28362.7,KEPT
GCA_009995005.1_ASM999500v1_genomic.fna,37,37,31.13,11587.1,KEPT
